_id,reporterId,dumpsterId,status,issue,category,createdAt,updatedAt,resolvedBy,resolutionDetails,__v
683c65ddce00b4080c77633b,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a258486f,resolved,illegal_materials,batteries,2025-05-10T12:48:39.670Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c77633c,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a258489c,rejected,vandalized,plastic,2025-05-07T10:17:08.577Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c77633d,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a258486c,resolved,illegal_materials,construction,2025-05-10T01:08:32.355Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c77633e,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a2584950,rejected,vandalized,batteries,2025-05-18T17:06:53.473Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c77633f,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a25847fa,resolved,illegal_materials,household,2025-05-22T20:09:23.359Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c776340,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a2584874,rejected,overflowing,organic,2025-05-15T17:50:43.908Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c776341,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a258484b,resolved,bad_odors,household,2025-05-26T00:29:41.687Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Dumpster cleaned and restored to service.,0
683c65ddce00b4080c776342,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a2584848,rejected,vandalized,paper,2025-05-10T06:19:34.143Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Dumpster cleaned and restored to service.,0
683c65ddce00b4080c776343,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a2584841,resolved,overflowing,plastic,2025-05-18T03:45:51.317Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c776344,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a25848cb,resolved,illegal_materials,paper,2025-05-11T06:32:56.081Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c776345,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a2584838,resolved,illegal_materials,paper,2025-05-29T17:00:32.191Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c776346,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a25848de,resolved,safety_harzards,household,2025-05-12T21:02:05.422Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c776347,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a2584813,rejected,bad_odors,construction,2025-05-24T10:35:51.872Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Dumpster cleaned and restored to service.,0
683c65ddce00b4080c776348,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a258486f,resolved,safety_harzards,batteries,2025-05-10T07:05:31.300Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c776349,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a25848f5,resolved,safety_harzards,plastic,2025-05-09T09:08:07.773Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Dumpster cleaned and restored to service.,0
683c65ddce00b4080c77634a,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a258487c,resolved,vandalized,electronics,2025-05-31T04:43:07.180Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c77634b,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a25848d9,resolved,overflowing,plastic,2025-05-21T19:04:05.541Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c77634c,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a25847dd,resolved,safety_harzards,household,2025-05-02T19:35:45.668Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c77634d,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a25848bc,rejected,overflowing,batteries,2025-05-07T08:26:53.039Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c77634e,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a2584882,resolved,bad_odors,plastic,2025-05-11T03:57:38.351Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c77634f,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a2584839,resolved,overflowing,household,2025-05-15T15:08:43.989Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c776350,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a2584841,resolved,safety_harzards,plastic,2025-05-19T12:21:49.238Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c776351,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a2584927,resolved,bad_odors,plastic,2025-05-13T15:17:09.159Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c776352,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a258487c,resolved,overflowing,electronics,2025-06-01T08:15:10.763Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c776353,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a25848e4,resolved,safety_harzards,textiles,2025-06-01T04:00:55.678Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c776354,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a25848a1,resolved,illegal_materials,organic,2025-05-06T16:07:15.933Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Dumpster cleaned and restored to service.,0
683c65ddce00b4080c776355,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a2584897,resolved,vandalized,textiles,2025-05-11T17:20:58.269Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c776356,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a2584874,resolved,overflowing,organic,2025-05-08T15:08:07.390Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c776357,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a2584830,resolved,vandalized,metal,2025-05-09T10:43:12.603Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c776358,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a25848c7,resolved,overflowing,household,2025-05-08T19:08:43.278Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Dumpster cleaned and restored to service.,0
683c65ddce00b4080c776359,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a2584953,resolved,vandalized,metal,2025-05-09T09:15:23.520Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Dumpster cleaned and restored to service.,0
683c65ddce00b4080c77635a,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a25847ed,resolved,bad_odors,household,2025-05-20T22:14:42.042Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Dumpster cleaned and restored to service.,0
683c65ddce00b4080c77635b,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a25848b2,resolved,overflowing,metal,2025-06-01T08:23:35.747Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Dumpster cleaned and restored to service.,0
683c65ddce00b4080c77635c,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a2584837,resolved,vandalized,plastic,2025-05-10T18:34:37.951Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c77635d,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a258487c,resolved,overflowing,electronics,2025-05-27T12:33:50.712Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c77635e,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a258480a,resolved,bad_odors,household,2025-05-04T14:10:23.123Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c77635f,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a2584845,resolved,illegal_materials,glass,2025-05-13T00:14:52.736Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c776360,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a2584935,resolved,illegal_materials,paper,2025-05-14T20:51:07.287Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c776361,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a2584802,resolved,overflowing,organic,2025-05-17T15:42:43.664Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c776362,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a2584907,resolved,overflowing,metal,2025-05-31T14:27:18.704Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c776363,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a2584830,resolved,bad_odors,metal,2025-05-30T19:52:32.800Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c776364,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a2584840,resolved,overflowing,household,2025-05-10T15:15:30.107Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c776365,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a2584936,resolved,bad_odors,construction,2025-05-14T08:55:25.118Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c776366,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a2584939,rejected,safety_harzards,glass,2025-05-03T07:05:43.124Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c776367,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a258483f,resolved,overflowing,electronics,2025-05-26T03:22:47.718Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c776368,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a2584927,rejected,illegal_materials,plastic,2025-05-21T13:26:27.376Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c776369,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a25848f9,resolved,safety_harzards,plastic,2025-05-10T10:53:58.949Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c77636a,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a2584870,resolved,illegal_materials,glass,2025-05-07T07:08:05.150Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c77636b,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a2584808,resolved,vandalized,organic,2025-06-01T03:57:11.655Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c77636c,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a25848da,resolved,vandalized,paper,2025-05-23T22:21:41.604Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Dumpster cleaned and restored to service.,0
683c65ddce00b4080c77636d,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a25847f4,resolved,overflowing,batteries,2025-05-02T19:09:22.826Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c77636e,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a2584877,resolved,bad_odors,paper,2025-05-30T07:01:44.616Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c77636f,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a2584921,resolved,illegal_materials,construction,2025-05-26T22:12:06.919Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c776370,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a258485c,rejected,vandalized,plastic,2025-05-03T10:32:05.543Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c776371,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a258490b,resolved,overflowing,batteries,2025-05-28T08:29:46.565Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Dumpster cleaned and restored to service.,0
683c65ddce00b4080c776372,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a25847ef,rejected,overflowing,plastic,2025-05-31T06:37:14.860Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c776373,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a258490a,resolved,safety_harzards,glass,2025-05-24T23:50:08.760Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Dumpster cleaned and restored to service.,0
683c65ddce00b4080c776374,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a25848f0,resolved,safety_harzards,household,2025-05-20T10:25:26.386Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c776375,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a2584866,resolved,vandalized,textiles,2025-05-22T16:17:58.188Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Dumpster cleaned and restored to service.,0
683c65ddce00b4080c776376,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a258495b,resolved,illegal_materials,organic,2025-05-13T03:40:45.511Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Dumpster cleaned and restored to service.,0
683c65ddce00b4080c776377,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a2584872,resolved,illegal_materials,plastic,2025-05-19T05:21:50.441Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c776378,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a258487f,resolved,overflowing,organic,2025-05-06T04:23:34.976Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c776379,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a258481f,rejected,overflowing,household,2025-05-16T10:16:34.103Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c77637a,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a2584847,rejected,vandalized,organic,2025-05-12T21:02:28.513Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c77637b,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a258490f,resolved,overflowing,organic,2025-05-11T09:48:38.415Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Dumpster cleaned and restored to service.,0
683c65ddce00b4080c77637c,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a25848fd,resolved,vandalized,batteries,2025-05-07T12:44:01.058Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c77637d,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a2584875,resolved,bad_odors,metal,2025-05-15T01:53:19.022Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c77637e,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a2584913,resolved,bad_odors,glass,2025-05-11T10:20:43.075Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Dumpster cleaned and restored to service.,0
683c65ddce00b4080c77637f,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a25848cd,resolved,bad_odors,plastic,2025-05-03T04:51:23.102Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c776380,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a2584820,resolved,safety_harzards,textiles,2025-05-31T12:23:06.046Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c776381,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a25848a7,resolved,overflowing,metal,2025-05-29T06:23:42.546Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Dumpster cleaned and restored to service.,0
683c65ddce00b4080c776382,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a25848af,resolved,bad_odors,batteries,2025-05-06T09:19:24.798Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c776383,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a2584910,rejected,illegal_materials,plastic,2025-05-04T14:52:32.192Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c776384,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a2584890,resolved,illegal_materials,household,2025-05-09T11:52:37.589Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c776385,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a25847ef,resolved,safety_harzards,plastic,2025-05-29T16:28:59.993Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c776386,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a258481a,resolved,illegal_materials,organic,2025-05-28T02:01:28.734Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c776387,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a2584886,resolved,safety_harzards,textiles,2025-05-10T13:36:58.017Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c776388,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a258481e,resolved,vandalized,glass,2025-05-09T19:52:54.017Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c776389,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a25847e1,resolved,safety_harzards,glass,2025-05-07T16:11:02.467Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c77638a,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a2584905,resolved,illegal_materials,organic,2025-05-30T09:50:21.748Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c77638b,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a2584832,resolved,illegal_materials,paper,2025-05-06T23:25:23.389Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c77638c,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a2584820,resolved,illegal_materials,textiles,2025-05-17T09:01:18.133Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c77638d,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a25848f4,resolved,vandalized,textiles,2025-05-16T00:03:24.804Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c77638e,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a25848e9,resolved,bad_odors,paper,2025-05-18T04:42:46.368Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c77638f,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a25848bd,rejected,safety_harzards,electronics,2025-05-19T22:46:22.524Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c776390,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a2584857,rejected,bad_odors,batteries,2025-05-08T03:42:17.539Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c776391,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a2584881,resolved,vandalized,electronics,2025-05-27T06:34:56.742Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c776392,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a2584821,resolved,overflowing,glass,2025-05-07T10:29:39.928Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c776393,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a2584921,resolved,bad_odors,construction,2025-05-23T10:02:54.760Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c776394,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a258488d,resolved,safety_harzards,batteries,2025-05-03T05:09:01.679Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Dumpster cleaned and restored to service.,0
683c65ddce00b4080c776395,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a2584855,resolved,safety_harzards,plastic,2025-05-20T09:53:40.805Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c776396,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a258480c,rejected,safety_harzards,plastic,2025-05-10T03:35:33.295Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c776397,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a2584856,resolved,illegal_materials,metal,2025-05-21T16:02:29.702Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c776398,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a25848e3,resolved,illegal_materials,glass,2025-05-13T03:20:05.166Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Dumpster cleaned and restored to service.,0
683c65ddce00b4080c776399,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a2584879,resolved,bad_odors,construction,2025-05-27T23:00:48.101Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c77639a,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a2584895,resolved,safety_harzards,construction,2025-05-02T23:50:49.268Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c77639b,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a25848e6,resolved,vandalized,plastic,2025-05-18T07:12:42.411Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c77639c,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a25848fe,resolved,illegal_materials,organic,2025-05-04T09:35:20.576Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c77639d,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a25847fd,resolved,overflowing,batteries,2025-05-03T09:56:50.714Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c77639e,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a2584844,resolved,illegal_materials,batteries,2025-05-31T04:01:26.376Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c77639f,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a25848b1,resolved,vandalized,construction,2025-05-17T17:33:16.017Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Dumpster cleaned and restored to service.,0
683c65ddce00b4080c7763a0,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a2584842,resolved,safety_harzards,construction,2025-05-20T21:13:09.514Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c7763a1,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a25848c7,resolved,illegal_materials,household,2025-05-13T01:31:10.590Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c7763a2,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a2584933,resolved,safety_harzards,electronics,2025-05-29T10:00:58.564Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Dumpster cleaned and restored to service.,0
683c65ddce00b4080c7763a3,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a258494c,resolved,safety_harzards,batteries,2025-05-11T06:34:16.675Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
